usr1,grp315
usr8423,x,loc829
usr8424,grp455
usr8425,grp799
usr8425,z,loc3317
usr8426,grp557
usr8427,grp239
usr8427,y,loc4403
usr8428,grp107
usr8428,x,loc3582
usr8429,grp69
usr8429,z,loc1161
usr8430,grp861
usr8431,grp772
usr8431,z,loc2416
usr8432,grp260
usr8433,grp121
usr8433,z,loc3962
usr8434,grp193
usr8434,z,loc2319
usr8435,grp422
usr8435,y,loc4498
usr8436,grp129
usr8436,x,loc2031
usr8437,grp873
usr8438,grp508
usr8438,z,loc3574
usr8439,grp188
usr8440,grp314
usr8440,y,loc3074
usr8441,grp711
usr8441,y,loc4822
usr8442,grp682
usr8442,x,loc1535
usr8443,grp574
usr8444,grp385
usr8444,x,loc90
usr8445,grp265
usr8446,grp747
usr8447,grp786
usr8448,grp641
usr8449,grp805
usr8449,z,loc2043
usr8450,grp140
usr8451,grp305
usr8451,y,loc401
usr8452,grp946
usr8453,grp373
usr8453,x,loc3592
usr8454,grp495
usr8454,z,loc2315
usr8455,grp172
usr8455,y,loc2525
usr8456,grp834
usr8457,grp889
usr8457,y,loc560
usr8458,grp668
usr8458,z,loc1439
usr8459,grp396
usr8459,x,loc1440
usr8460,grp998
usr8461,grp448
usr8462,grp120
usr8462,y,loc1360
usr8463,grp788
usr8464,grp206
usr8465,grp575
usr8466,grp796
usr8467,grp90
usr8468,grp990
usr8469,grp362
usr8469,z,loc102
usr8470,grp815
usr8471,grp239
usr8471,z,loc2435
usr8472,grp603
usr8473,grp742
usr8474,grp7
usr8475,grp357
usr8476,grp502
usr8476,y,loc465
usr8477,grp761
usr8478,grp111
usr8479,grp601
usr8479,x,loc4419
usr8480,grp27
usr8480,z,loc3958
usr8481,grp94
usr8482,grp950
usr8483,grp221
usr8484,grp783
usr8485,grp729
usr8486,grp527
usr8486,x,loc2660
usr8487,grp184
usr8487,y,loc3955
usr8488,grp767
usr8488,z,loc724
usr8489,grp982
usr8489,y,loc3291
usr8490,grp730
usr8491,grp433
usr8492,grp36
usr8493,grp68
usr8493,y,loc2711
usr8494,grp229
usr8494,z,loc4545
usr8495,grp977
usr8495,z,loc2583
usr8496,grp43
usr8497,grp778
usr8498,grp945
usr8499,grp36
usr8500,grp486
usr8501,grp534
usr8501,z,loc2461
usr8502,grp655
usr8502,z,loc650
usr8503,grp966
usr8503,z,loc3842
usr8504,grp816
usr8505,grp53
usr8505,z,loc3142
usr8506,grp811
usr8507,grp920
usr8508,grp893
usr8508,y,loc1499
usr8509,grp792
usr8509,y,loc4527
usr8510,grp56
usr8510,y,loc811
usr8511,grp831
usr8511,z,loc1311
usr8512,grp383
usr8513,grp670
usr8514,grp792
usr8515,grp398
usr8515,x,loc4572
usr8516,grp457
usr8516,x,loc1921
usr8517,grp384
usr8517,y,loc4014
usr8518,grp436
usr8518,z,loc49
usr8519,grp488
usr8520,grp851
usr8521,grp389
usr8522,grp641
usr8522,z,loc865
usr8523,grp915
usr8524,grp29
usr8525,grp141
usr8526,grp218
usr8526,z,loc4801
usr8527,grp788
usr8527,y,loc3957
usr8528,grp274
usr8529,grp199
usr8530,grp790
usr8531,grp601
usr8532,grp342
usr8532,z,loc1101
usr8533,grp380
usr8534,grp385
usr8535,grp921
usr8536,grp996
usr8537,grp892
usr8538,grp594
usr8538,z,loc173
usr8539,grp82
usr8539,y,loc3744
usr8540,grp28
usr8541,grp478
usr8541,z,loc1508
usr8542,grp730
usr8542,z,loc124
usr8543,grp994
usr8543,z,loc2560
usr8544,grp786
usr8544,z,loc1544
usr8545,grp364
usr8545,z,loc3772
usr8546,grp447
usr8547,grp904
usr8547,z,loc3752
usr8548,grp37
usr8549,grp351
usr8550,grp752
usr8550,y,loc992
usr8551,grp397
usr8551,x,loc2571
usr8552,grp483
usr8552,x,loc4265
usr8553,grp957
usr8553,x,loc3701
usr8554,grp186
usr8554,y,loc2862
usr8555,grp74
usr8556,grp837
usr8556,x,loc2129
usr8557,grp811
usr8557,y,loc3141
usr8558,grp137
usr8558,y,loc3556
usr8559,grp910
usr8560,grp98
usr8560,x,loc2983
usr8561,grp188
usr8562,grp255
usr8563,grp123
usr8564,grp386
usr8564,y,loc853
usr8565,grp238
usr8565,x,loc1495
usr8566,grp30
usr8566,y,loc3400
usr8567,grp394
usr8568,grp334
usr8569,grp225
usr8569,y,loc2714
usr8570,grp334
usr8570,x,loc1698
usr8571,grp76
usr8571,y,loc1043
usr8572,grp590
usr8572,z,loc3396
usr8573,grp987
usr8574,grp26
usr8575,grp884
usr8575,y,loc4925
usr8576,grp933
usr8577,grp808
usr8578,grp622
usr8578,y,loc1742
usr8579,grp433
usr8579,z,loc86
usr8580,grp637
usr8581,grp724
usr8581,y,loc4011
usr8582,grp915
usr8582,y,loc3265
usr8583,grp132
usr8584,grp182
usr8584,y,loc2062
usr8585,grp753
usr8586,grp730
usr8586,z,loc2269
usr8587,grp193
usr8588,grp375
usr8588,z,loc2151
usr8589,grp518
usr8590,grp961
usr8590,y,loc413
usr8591,grp633
usr8591,x,loc2463
usr8592,grp952
usr8593,grp581
usr8593,x,loc2758
usr8594,grp65
usr8595,grp735
usr8595,z,loc3182
usr8596,grp772
usr8597,grp678
usr8598,grp107
usr8598,y,loc4539
usr8599,grp419
usr8599,z,loc4309
usr8600,grp596
usr8601,grp430
usr8602,grp234
usr8602,y,loc4102
usr8603,grp451
usr8603,x,loc1782
usr8604,grp549
usr8605,grp286
usr8606,grp75
usr8606,x,loc1882
usr8607,grp602
usr8607,y,loc1649
usr8608,grp122
usr8608,z,loc4380
usr8609,grp270
usr8609,y,loc4027
usr8610,grp755
usr8611,grp717
usr8612,grp261
usr8612,x,loc4596
usr8613,grp752
usr8614,grp492
usr8614,y,loc417
usr8615,grp104
usr8616,grp461
usr8617,grp167
usr8618,grp773
usr8618,y,loc3769
usr8619,grp816
usr8619,z,loc2841
usr8620,grp21
usr8620,z,loc865
usr8621,grp882
usr8621,y,loc1300
usr8622,grp825
usr8623,grp88
usr8624,grp667
usr8624,z,loc305
usr8625,grp980
usr8626,grp699
usr8626,x,loc1082
usr8627,grp617
usr8627,x,loc583
usr8628,grp252
usr8629,grp771
usr8630,grp815
usr8630,y,loc1276
usr8631,grp859
usr8631,z,loc185
usr8632,grp734
usr8633,grp523
usr8634,grp890
usr8635,grp617
usr8636,grp202
usr8637,grp173
usr8637,z,loc426
usr8638,grp951
usr8638,z,loc1550
usr8639,grp565
usr8639,x,loc4172
usr8640,grp840
usr8640,x,loc416
usr8641,grp257
usr8641,x,loc212
usr8642,grp254
usr8642,x,loc1322
usr8643,grp788
usr8643,x,loc1696
usr8644,grp14
usr8644,z,loc3378
usr8645,grp164
usr8645,x,loc4482
usr8646,grp675
usr8647,grp678
usr8647,y,loc2614
usr8648,grp914
usr8648,y,loc4261
usr8649,grp702
usr8650,grp797
usr8651,grp544
usr8652,grp46
usr8653,grp670
usr8654,grp489
usr8654,y,loc2752
usr8655,grp894
usr8656,grp828
usr8657,grp899
usr8657,x,loc608
usr8658,grp833
usr8659,grp681
usr8660,grp412
usr8661,grp255
usr8661,y,loc3083
usr8662,grp45
usr8662,z,loc783
usr8663,grp8
usr8664,grp292
usr8664,y,loc2614
usr8665,grp789
usr8666,grp955
usr8667,grp804
usr8667,y,loc3518
usr8668,grp246
usr8668,y,loc3474
usr8669,grp576
usr8670,grp362
usr8671,grp778
usr8672,grp121
usr8673,grp717
usr8674,grp337
usr8675,grp393
usr8676,grp480
usr8677,grp273
usr8677,x,loc2444
usr8678,grp242
usr8678,y,loc4934
usr8679,grp931
usr8679,y,loc4206
usr8680,grp152
usr8680,z,loc4403
usr8681,grp897
usr8681,y,loc1430
usr8682,grp917
usr8683,grp341
usr8684,grp190
usr8684,z,loc4769
usr8685,grp700
usr8686,grp819
usr8687,grp807
usr8688,grp814
usr8689,grp151
usr8689,y,loc569
usr8690,grp492
usr8691,grp786
usr8691,x,loc3583
usr8692,grp688
usr8692,x,loc767
usr8693,grp792
usr8693,z,loc42
usr8694,grp484
usr8695,grp621
usr8695,y,loc3324
usr8696,grp155
usr8697,grp883
usr8698,grp810
usr8699,grp676
usr8700,grp164
usr8701,grp220
usr8701,y,loc4863
usr8702,grp175
usr8702,y,loc244
usr8703,grp462
usr8704,grp378
usr8705,grp694
usr8706,grp296
usr8706,z,loc4720
usr8707,grp905
usr8707,y,loc2628
usr8708,grp901
usr8708,z,loc2208
usr8709,grp125
usr8710,grp579
usr8710,x,loc743
usr8711,grp868
usr8711,z,loc1502
usr8712,grp669
usr8712,y,loc3235
usr8713,grp644
usr8713,z,loc296
usr8714,grp4
usr8715,grp14
usr8716,grp483
usr8717,grp19
usr8717,y,loc752
usr8718,grp712
usr8718,z,loc512
usr8719,grp593
usr8719,y,loc1448
usr8720,grp215
usr8721,grp185
usr8722,grp378
usr8722,y,loc2117
usr8723,grp510
usr8724,grp671
usr8725,grp235
usr8726,grp575
usr8726,y,loc162
usr8727,grp500
usr8727,x,loc2904
usr8728,grp658
usr8728,x,loc3091
usr8729,grp506
usr8730,grp369
usr8730,z,loc4996
usr8731,grp218
usr8731,x,loc2990
usr8732,grp783
usr8732,y,loc4456
usr8733,grp416
usr8734,grp709
usr8734,z,loc4291
usr8735,grp728
usr8736,grp977
usr8737,grp248
usr8737,z,loc4537
usr8738,grp65
usr8738,z,loc3952
usr8739,grp571
usr8740,grp499
usr8740,y,loc1742
usr8741,grp213
usr8742,grp16
usr8743,grp27
usr8744,grp908
usr8744,x,loc4039
usr8745,grp698
usr8746,grp431
usr8746,z,loc3700
usr8747,grp325
usr8747,z,loc2662
usr8748,grp480
usr8748,y,loc228
usr8749,grp573
usr8750,grp687
usr8751,grp736
usr8751,z,loc3602
usr8752,grp381
usr8752,y,loc1271
usr8753,grp541
usr8753,x,loc3049
usr8754,grp613
usr8755,grp668
usr8755,z,loc2027
usr8756,grp169
usr8756,z,loc1036
usr8757,grp340
usr8757,y,loc2563
usr8758,grp582
usr8759,grp387
usr8760,grp243
usr8760,y,loc148
usr8761,grp937
usr8761,x,loc4589
usr8762,grp222
usr8763,grp475
usr8764,grp876
usr8764,y,loc1720
usr8765,grp287
usr8766,grp219
usr8767,grp967
usr8767,x,loc436
usr8768,grp5
usr8768,y,loc3387
usr8769,grp342
usr8769,y,loc465
usr8770,grp139
usr8770,z,loc2118
usr8771,grp115
usr8771,y,loc4577
usr8772,grp678
usr8773,grp69
usr8774,grp877
usr8774,y,loc2744
usr8775,grp670
usr8776,grp990
usr8777,grp791
usr8777,y,loc3229
usr8778,grp530
usr8778,y,loc2208
usr8779,grp82
usr8780,grp259
usr8781,grp721
usr8782,grp537
usr8782,z,loc23
usr8783,grp311
usr8783,z,loc1622
usr8784,grp300
usr8784,x,loc3220
usr8785,grp956
usr8786,grp435
usr8786,y,loc2091
usr8787,grp100
usr8787,x,loc744
usr8788,grp478
usr8789,grp831
usr8789,x,loc1646
usr8790,grp13
usr8790,z,loc1028
usr8791,grp695
usr8791,z,loc4943
usr8792,grp51
usr8793,grp185
usr8794,grp754
usr8795,grp206
usr8796,grp415
usr8797,grp8
usr8797,x,loc335
usr8798,grp94
usr8799,grp798
usr8799,y,loc2329
usr8800,grp183
usr8801,grp719
usr8802,grp1
usr8802,z,loc2108
usr8803,grp627
usr8803,z,loc618
usr8804,grp878
usr8805,grp863
usr8806,grp769
usr8806,y,loc3827
usr8807,grp639
usr8808,grp177
usr8808,z,loc1743
usr8809,grp797
usr8810,grp597
usr8811,grp377
usr8812,grp936
usr8812,y,loc2558
usr8813,grp714
usr8813,x,loc4664
usr8814,grp595
usr8815,grp727
usr8815,y,loc713
usr8816,grp737
usr8817,grp813
usr8818,grp382
usr8818,y,loc4323
usr8819,grp903
usr8820,grp465
usr8820,y,loc3628
usr8821,grp1
usr8822,grp42
usr8822,y,loc3624
usr8823,grp438
usr8823,y,loc267
usr8824,grp402
usr8825,grp317
usr8826,grp363
usr8826,z,loc3920
usr8827,grp727
usr8827,x,loc1947
usr8828,grp22
usr8829,grp226
usr8830,grp367
usr8830,z,loc1404
usr8831,grp833
usr8831,z,loc2590
usr8832,grp547
usr8833,grp348
usr8833,z,loc2138
usr8834,grp980
usr8835,grp725
usr8835,z,loc3707
usr8836,grp210
usr8837,grp663
usr8837,x,loc3493
usr8838,grp574
usr8838,y,loc2254
usr8839,grp35
usr8839,x,loc3154
usr8840,grp33
usr8841,grp625
usr8842,grp279
usr8842,z,loc791
usr8843,grp557
usr8844,grp760
usr8845,grp828
usr8846,grp720
usr8846,y,loc1879
usr8847,grp976
usr8848,grp673
usr8849,grp387
usr8849,z,loc2471
usr8850,grp70
usr8851,grp582
usr8851,y,loc748
usr8852,grp117
usr8852,z,loc1819
usr8853,grp336
usr8853,x,loc245
usr8854,grp536
usr8855,grp939
usr8855,x,loc235
usr8856,grp893
usr8856,x,loc1678
usr8857,grp679
usr8857,x,loc406
usr8858,grp275
usr8858,z,loc2986
usr8859,grp645
usr8860,grp731
usr8860,y,loc1311
usr8861,grp670
usr8861,x,loc3116
usr8862,grp70
usr8862,z,loc2829
usr8863,grp301
usr8864,grp558
usr8864,x,loc1337
usr8865,grp637
usr8865,x,loc1895
usr8866,grp111
usr8867,grp118
usr8868,grp451
usr8868,z,loc2907
usr8869,grp141
usr8869,x,loc479
usr8870,grp268
usr8871,grp375
usr8871,z,loc2767
usr8872,grp452
usr8872,x,loc276
usr8873,grp77
usr8874,grp191
usr8875,grp668
usr8875,y,loc32
usr8876,grp44
usr8876,y,loc803
usr8877,grp742
usr8877,y,loc1615
usr8878,grp763
usr8878,z,loc3643
usr8879,grp233
usr8879,y,loc4270
usr8880,grp984
usr8881,grp221
usr8882,grp318
usr8882,x,loc1227
usr8883,grp311
usr8884,grp844
usr8884,z,loc1960
usr8885,grp186
usr8885,x,loc50
usr8886,grp710
usr8886,z,loc3533
usr8887,grp89
usr8887,x,loc1395
usr8888,grp525
usr8888,x,loc1162
usr8889,grp804
usr8889,y,loc2209
usr8890,grp255
usr8891,grp590
usr8891,y,loc3262
usr8892,grp930
usr8893,grp105
usr8894,grp609
usr8894,x,loc4347
usr8895,grp263
usr8896,grp978
usr8897,grp945
usr8898,grp496
usr8899,grp936
usr8900,grp688
usr8900,z,loc1583
usr8901,grp657
usr8902,grp699
usr8903,grp466
usr8904,grp759
usr8904,y,loc1193
usr8905,grp847
usr8905,y,loc1138
usr8906,grp955
usr8907,grp401
usr8908,grp523
usr8909,grp853
usr8909,z,loc4211
usr8910,grp818
usr8911,grp822
usr8911,x,loc4370
usr8912,grp320
usr8913,grp994
usr8914,grp674
usr8915,grp916
usr8915,y,loc1822
usr8916,grp870
usr8916,z,loc320
usr8917,grp359
usr8917,z,loc2998
usr8918,grp643
usr8919,grp677
usr8919,y,loc846
usr8920,grp811
usr8920,y,loc3078
usr8921,grp864
usr8921,z,loc3484
usr8922,grp331
usr8923,grp775
usr8923,z,loc1854
usr8924,grp948
usr8925,grp196
usr8926,grp945
usr8927,grp971
usr8928,grp282
usr8929,grp661
usr8930,grp91
usr8930,y,loc4684
usr8931,grp544
usr8932,grp336
usr8933,grp280
usr8934,grp811
usr8935,grp239
usr8935,x,loc820
usr8936,grp496
usr8937,grp525
usr8938,grp274
usr8939,grp78
usr8939,x,loc917
usr8940,grp26
usr8941,grp721
usr8942,grp794
usr8942,y,loc3865
usr8943,grp828
usr8943,y,loc1690
usr8944,grp478
usr8944,z,loc382
usr8945,grp652
usr8945,x,loc3320
usr8946,grp7
usr8946,z,loc377
usr8947,grp489
usr8948,grp311
usr8948,z,loc344
usr8949,grp976
usr8949,z,loc3400
usr8950,grp165
usr8951,grp868
usr8951,y,loc665
usr8952,grp583
usr8953,grp485
usr8954,grp17
usr8954,x,loc87
usr8955,grp245
usr8956,grp338
usr8956,y,loc3423
usr8957,grp475
usr8957,y,loc1077
usr8958,grp769
usr8958,y,loc2167
usr8959,grp269
usr8959,y,loc4387
usr8960,grp829
usr8960,x,loc2913
usr8961,grp238
usr8961,x,loc1240
usr8962,grp927
usr8963,grp394
usr8964,grp221
usr8965,grp203
usr8965,z,loc503
usr8966,grp214
usr8967,grp880
usr8968,grp121
usr8968,y,loc4317
usr8969,grp322
usr8969,y,loc3465
usr8970,grp968
usr8970,y,loc1291
usr8971,grp657
usr8971,z,loc3576
usr8972,grp636
usr8973,grp865
usr8973,z,loc2726
usr8974,grp291
usr8975,grp30
usr8975,z,loc2157
usr8976,grp35
usr8976,y,loc1042
usr8977,grp377
usr8977,y,loc2696
usr8978,grp896
usr8978,z,loc2193
usr8979,grp887
usr8979,z,loc3867
usr8980,grp48
usr8980,x,loc3550
usr8981,grp221
usr8982,grp571
usr8982,y,loc1435
usr8983,grp148
usr8984,grp500
usr8984,z,loc947
usr8985,grp2
usr8986,grp210
usr8987,grp826
usr8988,grp472
usr8988,y,loc428
usr8989,grp381
usr8989,y,loc4326
usr8990,grp868
usr8990,y,loc4664
usr8991,grp196
usr8991,y,loc3545
usr8992,grp136
usr8992,z,loc3710
usr8993,grp784
usr8993,x,loc2364
usr8994,grp942
usr8994,x,loc1716
usr8995,grp724
usr8995,z,loc1805
usr8996,grp98
usr8996,y,loc617
usr8997,grp324
usr8998,grp860
usr8998,z,loc4880
usr8999,grp607
usr9000,grp227
usr9001,grp112
usr9002,grp175
usr9002,x,loc40
usr9003,grp514
usr9003,z,loc384
usr9004,grp931
usr9004,x,loc2549
usr9005,grp697
usr9005,x,loc3921
usr9006,grp121
usr9006,x,loc1361
usr9007,grp282
usr9007,y,loc3800
usr9008,grp328
usr9009,grp845
usr9010,grp800
usr9010,x,loc2764
usr9011,grp796
usr9011,y,loc2739
usr9012,grp465
usr9013,grp673
usr9013,x,loc4885
usr9014,grp838
usr9014,z,loc691
usr9015,grp893
usr9016,grp331
usr9016,y,loc4275
usr9017,grp428
usr9018,grp736
usr9018,y,loc783
usr9019,grp476
usr9019,x,loc135
usr9020,grp598
usr9020,z,loc2243
usr9021,grp714
usr9022,grp322
usr9023,grp354
usr9023,z,loc2816
usr9024,grp356
usr9025,grp799
usr9025,y,loc4989
usr9026,grp916
usr9026,z,loc893
usr9027,grp459
usr9028,grp603
usr9028,z,loc3320
usr9029,grp783
usr9029,z,loc1730
usr9030,grp977
usr9031,grp171
usr9031,y,loc2362
usr9032,grp323
usr9033,grp576
usr9033,z,loc4510
usr9034,grp864
usr9034,z,loc3903
usr9035,grp808
usr9035,x,loc2094
usr9036,grp369
usr9036,z,loc1035
usr9037,grp46
usr9038,grp677
usr9039,grp917
usr9040,grp846
usr9040,y,loc4206
usr9041,grp740
usr9041,x,loc2525
usr9042,grp498
usr9043,grp810
usr9043,z,loc4076
usr9044,grp699
usr9045,grp494
usr9045,z,loc2465
usr9046,grp754
usr9046,y,loc3945
usr9047,grp532
usr9047,x,loc220
usr9048,grp422
usr9048,z,loc410
usr9049,grp532
usr9050,grp445
usr9051,grp194
usr9051,z,loc1954
usr9052,grp164
usr9052,y,loc2359
usr9053,grp809
usr9053,z,loc1827
usr9054,grp997
usr9054,y,loc2566
usr9055,grp922
usr9055,z,loc4399
usr9056,grp897
usr9056,z,loc1884
usr9057,grp222
usr9058,grp124
usr9058,y,loc2501
usr9059,grp834
usr9059,x,loc3279
usr9060,grp720
usr9060,z,loc1227
usr9061,grp371
usr9062,grp312
usr9063,grp738
usr9064,grp62
usr9065,grp493
usr9065,z,loc4293
usr9066,grp498
usr9066,x,loc3135
usr9067,grp118
usr9068,grp666
usr9068,y,loc1364
usr9069,grp680
usr9070,grp763
usr9070,x,loc4854
usr9071,grp929
usr9071,y,loc24
usr9072,grp220
usr9072,z,loc3013
usr9073,grp151
usr9074,grp969
usr9074,x,loc1913
usr9075,grp157
usr9075,x,loc4013
usr9076,grp748
usr9077,grp535
usr9078,grp363
usr9078,y,loc776
usr9079,grp530
usr9079,y,loc4460
usr9080,grp438
usr9080,y,loc3023
usr9081,grp954
usr9081,y,loc3769
usr9082,grp695
usr9082,z,loc4538
usr9083,grp866
usr9083,y,loc2004
usr9084,grp892
usr9084,x,loc4557
usr9085,grp386
usr9085,z,loc4361
usr9086,grp842
usr9087,grp354
usr9088,grp557
usr9089,grp744
usr9089,y,loc59
usr9090,grp776
usr9091,grp768
usr9091,x,loc34
usr9092,grp921
usr9093,grp562
usr9094,grp322
usr9095,grp183
usr9095,y,loc2520
usr9096,grp916
usr9097,grp852
usr9097,x,loc1674
usr9098,grp703
usr9098,z,loc341
usr9099,grp453
usr9099,y,loc319
usr9100,grp884
usr9101,grp21
usr9101,z,loc4594
usr9102,grp988
usr9103,grp783
usr9104,grp881
usr9104,x,loc4519
usr9105,grp615
usr9106,grp83
usr9106,y,loc4188
usr9107,grp281
usr9108,grp562
usr9108,x,loc624
usr9109,grp738
usr9110,grp135
usr9110,x,loc2510
usr9111,grp31
usr9111,z,loc2542
usr9112,grp238
usr9113,grp891
usr9113,z,loc1830
usr9114,grp323
usr9115,grp384
usr9115,y,loc4068
usr9116,grp273
usr9116,y,loc1020
usr9117,grp394
usr9118,grp316
usr9118,z,loc604
usr9119,grp207
usr9119,z,loc2034
usr9120,grp42
usr9120,y,loc527
usr9121,grp392
usr9122,grp429
usr9122,z,loc3889
usr9123,grp79
usr9123,x,loc4062
usr9124,grp740
usr9125,grp12
usr9125,y,loc2703
usr9126,grp849
usr9126,z,loc4609
usr9127,grp703
usr9128,grp763
usr9129,grp173
usr9129,z,loc1461
usr9130,grp203
usr9131,grp503
usr9132,grp885
usr9132,z,loc912
usr9133,grp735
usr9133,y,loc607
usr9134,grp43
usr9135,grp17
usr9136,grp577
usr9136,y,loc4465
usr9137,grp522
usr9137,z,loc2604
usr9138,grp785
usr9139,grp779
usr9140,grp948
usr9140,z,loc880
usr9141,grp981
usr9141,y,loc2790
usr9142,grp520
usr9142,x,loc4831
usr9143,grp927
usr9144,grp680
usr9144,y,loc2077
usr9145,grp981
usr9145,z,loc1892
usr9146,grp294
usr9147,grp29
usr9147,x,loc2068
usr9148,grp824
usr9148,z,loc1585
usr9149,grp909
usr9149,x,loc3416
usr9150,grp420
usr9151,grp764
usr9152,grp803
usr9152,y,loc4616
usr9153,grp788
usr9153,y,loc1673
usr9154,grp848
usr9154,y,loc4872
usr9155,grp699
usr9156,grp636
usr9156,y,loc253
usr9157,grp250
usr9158,grp36
usr9158,y,loc2577
usr9159,grp280
usr9160,grp869
usr9160,x,loc57
usr9161,grp920
usr9162,grp448
usr9162,x,loc1203
usr9163,grp628
usr9164,grp61
usr9164,z,loc2944
usr9165,grp368
usr9166,grp983
usr9167,grp776
usr9167,z,loc2907
usr9168,grp895
usr9168,y,loc3384
usr9169,grp533
usr9170,grp179
usr9171,grp339
usr9172,grp335
usr9172,z,loc3154
usr9173,grp489
usr9174,grp283
usr9174,z,loc3735
usr9175,grp560
usr9176,grp666
usr9177,grp824
usr9177,z,loc1309
usr9178,grp345
usr9178,y,loc3677
usr9179,grp982
usr9179,z,loc311
usr9180,grp748
usr9181,grp905
usr9181,z,loc426
usr9182,grp241
usr9182,x,loc3065
usr9183,grp624
usr9183,y,loc1329
usr9184,grp191
usr9184,z,loc2620
usr9185,grp701
usr9185,y,loc3888
usr9186,grp244
usr9187,grp766
usr9188,grp260
usr9189,grp647
usr9190,grp199
usr9190,x,loc186
usr9191,grp479
usr9191,z,loc3637
usr9192,grp561
usr9193,grp695
usr9193,z,loc2221
usr9194,grp930
usr9195,grp641
usr9195,y,loc4622
usr9196,grp507
usr9196,y,loc1173
usr9197,grp360
usr9198,grp843
usr9198,x,loc1211
usr9199,grp557
usr9200,grp1000
usr9201,grp694
usr9201,y,loc948
usr9202,grp420
usr9203,grp360
usr9204,grp763
usr9204,x,loc2650
usr9205,grp456
usr9206,grp42
usr9206,y,loc2247
usr9207,grp621
usr9207,y,loc2021
usr9208,grp847
usr9208,y,loc253
usr9209,grp946
usr9210,grp277
usr9210,y,loc1537
usr9211,grp674
usr9211,z,loc1422
usr9212,grp655
usr9213,grp118
usr9213,y,loc4895
usr9214,grp24
usr9214,x,loc4977
usr9215,grp366
usr9215,y,loc3542
usr9216,grp745
usr9217,grp65
usr9218,grp875
usr9218,x,loc4661
usr9219,grp420
usr9220,grp893
usr9220,y,loc2140
usr9221,grp331
usr9221,y,loc2246
usr9222,grp989
usr9223,grp57
usr9224,grp817
usr9224,x,loc2115
usr9225,grp569
usr9225,x,loc2191
usr9226,grp728
usr9227,grp161
usr9227,x,loc4152
usr9228,grp610
usr9228,x,loc372
usr9229,grp395
usr9230,grp875
usr9230,y,loc4283
usr9231,grp519
usr9232,grp138
usr9232,y,loc1379
usr9233,grp708
usr9234,grp367
usr9235,grp905
usr9236,grp878
usr9236,z,loc2911
usr9237,grp382
usr9238,grp397
usr9238,z,loc180
usr9239,grp905
usr9239,z,loc1046
usr9240,grp218
usr9240,x,loc2641
usr9241,grp168
usr9242,grp509
usr9242,z,loc638
usr9243,grp828
usr9243,z,loc4156
usr9244,grp855
usr9244,x,loc318
usr9245,grp937
usr9246,grp877
usr9247,grp897
usr9248,grp141
usr9249,grp552
usr9250,grp250
usr9251,grp52
usr9252,grp789
usr9253,grp715
usr9254,grp128
usr9255,grp879
usr9255,x,loc4653
usr9256,grp386
usr9256,x,loc1238
usr9257,grp702
usr9257,x,loc4729
usr9258,grp370
usr9259,grp270
usr9260,grp423
usr9261,grp407
usr9262,grp641
usr9262,z,loc858
usr9263,grp38
usr9264,grp790
usr9265,grp759
usr9266,grp798
usr9267,grp670
usr9268,grp902
usr9268,x,loc2715
usr9269,grp903
usr9270,grp117
usr9271,grp768
usr9272,grp198
usr9273,grp116
usr9274,grp240
usr9274,z,loc1945
usr9275,grp251
usr9276,grp659
usr9277,grp688
usr9278,grp160
usr9278,x,loc3534
usr9279,grp510
usr9279,z,loc3091
usr9280,grp763
usr9281,grp523
usr9282,grp921
usr9283,grp556
usr9283,z,loc4869
usr9284,grp826
usr9284,z,loc1062
usr9285,grp281
usr9285,z,loc4746
usr9286,grp569
usr9286,z,loc4883
usr9287,grp959
usr9287,z,loc3240
usr9288,grp704
usr9289,grp160
usr9289,y,loc3912
usr9290,grp974
usr9290,y,loc4333
usr9291,grp459
usr9292,grp438
usr9293,grp832
usr9293,x,loc4439
usr9294,grp717
usr9294,z,loc2171
usr9295,grp819
usr9295,x,loc2931
usr9296,grp188
usr9296,z,loc1095
usr9297,grp674
usr9297,z,loc3578
usr9298,grp215
usr9299,grp14
usr9299,y,loc4306
usr9300,grp447
usr9300,z,loc2856
usr9301,grp102
usr9301,z,loc2037
usr9302,grp750
usr9303,grp471
usr9304,grp932
usr9304,y,loc2669
usr9305,grp32
usr9305,x,loc4314
usr9306,grp836
usr9306,z,loc1427
usr9307,grp802
usr9308,grp974
usr9308,x,loc4671
usr9309,grp354
usr9310,grp713
usr9310,z,loc3370
usr9311,grp24
usr9312,grp122
usr9312,x,loc4327
usr9313,grp195
usr9313,z,loc991
usr9314,grp115
usr9315,grp424
usr9315,z,loc4447
usr9316,grp509
usr9316,z,loc4923
usr9317,grp526
usr9317,x,loc2918
usr9318,grp909
usr9319,grp422
usr9320,grp195
usr9320,x,loc2638
usr9321,grp276
usr9321,z,loc1104
usr9322,grp617
usr9323,grp214
usr9323,y,loc3514
usr9324,grp817
usr9324,z,loc4821
usr9325,grp1
usr9325,z,loc1146
usr9326,grp188
usr9326,x,loc4282
usr9327,grp251
usr9327,z,loc244
usr9328,grp968
usr9328,x,loc4647
usr9329,grp961
usr9329,x,loc3552
usr9330,grp806
usr9330,z,loc51
usr9331,grp927
usr9332,grp832
usr9333,grp612
usr9333,x,loc2135
usr9334,grp998
usr9335,grp766
usr9336,grp141
usr9337,grp16
usr9338,grp348
usr9339,grp120
usr9340,grp816
usr9341,grp207
usr9341,x,loc1514
usr9342,grp564
